arch,arm,checkpoint,seed,role,probe_family,probe_id,span_len,gain,companion_words,repeated_nll,source_domain,source_example_id,source_words,unrepeated_nll
D,D_RS_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:0:34715,1,1.3361542969942093,11,0.01670949161052704,gutenberg,34715,18,1.3528637886047363
D,D_RS_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:100:46093,1,0.02107219770550728,8,0.0569661520421505,open_subtitles,46093,11,0.07803834974765778
D,D_RS_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:101:9638,1,1.1866773515939713,8,0.037011489272117615,childes,9638,11,1.2236888408660889
D,D_RS_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:102:38847,1,2.0973152481019497,8,0.02608758583664894,open_subtitles,38847,12,2.1234028339385986
D,D_RS_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:103:25389,1,6.885400980710983,28,0.02012231945991516,gutenberg,25389,52,6.905523300170898
D,D_RS_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:104:23610,1,3.2712113931775093,8,0.03770660609006882,gutenberg,23610,11,3.308917999267578
D,D_RS_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:105:9850,1,-3.766306326724589e-05,19,0.00020656836568377912,childes,9850,31,0.00016890530241653323
D,D_RS_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:106:33545,1,-0.00034911930561065674,28,0.050894275307655334,gutenberg,33545,48,0.05054515600204468
D,D_RS_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:107:27677,1,4.278951331973076,8,0.22187645733356476,gutenberg,27677,11,4.500827789306641
D,D_RS_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:108:31140,1,0.005532093346118927,11,0.032304223626852036,gutenberg,31140,18,0.03783631697297096
D,D_RS_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:109:39267,1,0.11272437497973442,8,0.03279532864689827,open_subtitles,39267,11,0.1455197036266327
D,D_RS_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:10:4664,1,4.7074448727071285,8,0.023600850254297256,bnc_spoken,4664,10,4.731045722961426
D,D_RS_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:110:42641,1,9.30720254778862,8,0.2920062839984894,open_subtitles,42641,11,9.59920883178711
D,D_RS_43122,chck_80M,43122,R,heldout_natural_source_repeat,heldoutcopy:1:111:16252,1,0.9477896988391876,9,0.11126658320426941,childes,16252,14,1.059056282043457
